entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST,ASSGRO,MAIBUSINC,NETINC,TOTEQU,VENDINC,Ratio,Year,Frequency,CONAM_new,CONPROP_new,ttype
510117950,10.0,18,8,0.0,0.0,0.0,,2016.0,2017/10/19,11.0,,,,,,,2014.0,5.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2016.0,2017/10/19,11.0,,,,,,,2012.0,3.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2016.0,2017/10/19,11.0,,,,,,,2015.0,12.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2016.0,2017/10/19,11.0,,,,,,,2016.0,7.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2017.0,2018/1/25,11.0,,,,,,,2013.0,8.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2017.0,2018/1/25,11.0,,,,,,,2014.0,5.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2017.0,2018/1/25,11.0,,,,,,,2012.0,3.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2017.0,2018/1/25,11.0,,,,,,,2015.0,12.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2017.0,2018/1/25,11.0,,,,,,,2016.0,7.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2014.0,2016/2/13,0.0,,,,,,,2013.0,8.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2014.0,2016/2/13,0.0,,,,,,,2014.0,5.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2014.0,2016/2/13,0.0,,,,,,,2012.0,3.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2014.0,2016/2/13,0.0,,,,,,,2015.0,12.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2014.0,2016/2/13,0.0,,,,,,,2016.0,7.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2015.0,2016/10/13,0.0,,,,,,,2013.0,8.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2015.0,2016/10/13,0.0,,,,,,,2014.0,5.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2015.0,2016/10/13,0.0,,,,,,,2012.0,3.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2015.0,2016/10/13,0.0,,,,,,,2015.0,12.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2015.0,2016/10/13,0.0,,,,,,,2016.0,7.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2013.0,2016/7/13,0.0,,,,,,,2013.0,8.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2013.0,2016/7/13,0.0,,,,,,,2014.0,5.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2013.0,2016/7/13,0.0,,,,,,,2012.0,3.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2013.0,2016/7/13,0.0,,,,,,,2015.0,12.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2013.0,2016/7/13,0.0,,,,,,,2016.0,7.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2018.0,2019/6/25,0.0,,,,,,,2013.0,8.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2018.0,2019/6/25,0.0,,,,,,,2014.0,5.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2018.0,2019/6/25,0.0,,,,,,,2012.0,3.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2018.0,2019/6/25,0.0,,,,,,,2015.0,12.0,,,
510117950,10.0,18,8,0.0,0.0,0.0,,2018.0,2019/6/25,0.0,,,,,,,2016.0,7.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2015.0,2016/8/30,0.0,,,,,,0.3009821548590068,2008.0,1.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2015.0,2016/8/30,0.0,,,,,,0.3009821548590068,2010.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2015.0,2016/8/30,0.0,,,,,,0.3009821548590068,2014.0,8.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2015.0,2016/8/30,0.0,,,,,,0.3009821548590068,2015.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2016.0,2017/4/20,11.0,,,,,,0.3009821548590068,2008.0,1.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2016.0,2017/4/20,11.0,,,,,,0.3009821548590068,2010.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2016.0,2017/4/20,11.0,,,,,,0.3009821548590068,2014.0,8.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2016.0,2017/4/20,11.0,,,,,,0.3009821548590068,2015.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2014.0,2015/9/14,0.0,,,,,,0.3009821548590068,2008.0,1.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2014.0,2015/9/14,0.0,,,,,,0.3009821548590068,2010.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2014.0,2015/9/14,0.0,,,,,,0.3009821548590068,2014.0,8.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2014.0,2015/9/14,0.0,,,,,,0.3009821548590068,2015.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2013.0,2015/10/8,0.0,,,,,,0.3009821548590068,2008.0,1.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2013.0,2015/10/8,0.0,,,,,,0.3009821548590068,2010.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2013.0,2015/10/8,0.0,,,,,,0.3009821548590068,2014.0,8.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2013.0,2015/10/8,0.0,,,,,,0.3009821548590068,2015.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2017.0,2018/3/9,11.0,,,,,,0.3009821548590068,2008.0,1.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2017.0,2018/3/9,11.0,,,,,,0.3009821548590068,2010.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2017.0,2018/3/9,11.0,,,,,,0.3009821548590068,2014.0,8.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2017.0,2018/3/9,11.0,,,,,,0.3009821548590068,2015.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2018.0,2019/5/28,11.0,,,,,,0.3009821548590068,2008.0,1.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2018.0,2019/5/28,11.0,,,,,,0.3009821548590068,2010.0,5.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2018.0,2019/5/28,11.0,,,,,,0.3009821548590068,2014.0,8.0,,,
263127758,10.0,3,11,10620.0,0.0,0.0,,2018.0,2019/5/28,11.0,,,,,,0.3009821548590068,2015.0,5.0,,,
1116571015,10.0,3,11,10008.0,0.0,0.0,,,,,,,,,,,,,,,
498015441,10.0,3,14,50.0,0.0,0.0,,2017.0,2018/12/22,11.0,32.42743475,0.463739247,1.14163497,27.22574434,-0.8548145220000001,1.0151875873540084,2005.0,1.0,-42.28998725277412,-87.21653967299993,4.0
498015441,10.0,3,14,50.0,0.0,0.0,,2014.0,2015/9/18,0.0,32.42743475,0.463739247,1.14163497,27.22574434,-0.8548145220000001,1.0151875873540084,2005.0,1.0,-42.28998725277412,-87.21653967299993,4.0
498015441,10.0,3,14,50.0,0.0,0.0,,2013.0,2014/8/22,0.0,32.42743475,0.463739247,1.14163497,27.22574434,-0.8548145220000001,1.0151875873540084,2005.0,1.0,-42.28998725277412,-87.21653967299993,4.0
498015441,10.0,3,14,50.0,0.0,0.0,,2015.0,2017/1/9,11.0,32.42743475,0.463739247,1.14163497,27.22574434,-0.8548145220000001,1.0151875873540084,2005.0,1.0,-42.28998725277412,-87.21653967299993,4.0
498015441,10.0,3,14,50.0,0.0,0.0,,2016.0,2017/9/9,11.0,32.42743475,0.463739247,1.14163497,27.22574434,-0.8548145220000001,1.0151875873540084,2005.0,1.0,-42.28998725277412,-87.21653967299993,4.0
498015441,10.0,3,14,50.0,0.0,0.0,,2018.0,2019/1/26,0.0,32.42743475,0.463739247,1.14163497,27.22574434,-0.8548145220000001,1.0151875873540084,2005.0,1.0,-42.28998725277412,-87.21653967299993,4.0
1113017293,10.0,3,11,50.0,0.0,0.0,,2013.0,2018/10/29,11.0,,,,,,,,,,,
843832610,10.0,16,17,0.0,0.0,0.0,,,,,,,,,,,,,,,
545175795,10.0,5,11,0.0,0.0,0.0,,2016.0,,11.0,30.55964943,5.281209308,2.552247301,29.527601,4.966784919,,,,,,
545175795,10.0,5,11,0.0,0.0,0.0,,2017.0,,11.0,30.55964943,5.281209308,2.552247301,29.527601,4.966784919,,,,,,
545175795,10.0,5,11,0.0,0.0,0.0,,2014.0,,11.0,30.55964943,5.281209308,2.552247301,29.527601,4.966784919,,,,,,
545175795,10.0,5,11,0.0,0.0,0.0,,2015.0,,11.0,30.55964943,5.281209308,2.552247301,29.527601,4.966784919,,,,,,
324547720,10.0,3,5,380.0,0.0,0.0,,2013.0,2015/2/12,11.0,,,,,,,2002.0,4.0,-2.6002731347394956,-46.10738660501885,2.0
324547720,10.0,3,5,380.0,0.0,0.0,,2014.0,2015/12/12,11.0,,,,,,,2002.0,4.0,-2.6002731347394956,-46.10738660501885,2.0
884853596,10.0,3,9,1000.0,0.4,0.0,,2014.0,2015/6/21,0.0,998.6659059,0.744443478,-0.912310378,995.5254503,-0.928707403,,2013.0,1.0,,,
884853596,10.0,3,9,1000.0,0.4,0.0,,2013.0,2014/1/14,0.0,998.6659059,0.744443478,-0.912310378,995.5254503,-0.928707403,,2013.0,1.0,,,
224092091,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/9/19,11.0,,,,,,,,,501.4156385323742,101.86411088862474,3.0
224092091,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/6/3,11.0,,,,,,,,,501.4156385323742,101.86411088862474,3.0
224092091,10.0,5,11,0.0,0.0,0.0,,2016.0,2017/5/23,11.0,,,,,,,,,501.4156385323742,101.86411088862474,3.0
224092091,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/8/13,11.0,,,,,,,,,501.4156385323742,101.86411088862474,3.0
945933571,15.0,28,9,0.0,0.0,0.0,,2013.0,2015/6/26,0.0,,,,,,,,,,,
945933571,15.0,28,9,0.0,0.0,0.0,,2017.0,2018/9/3,11.0,,,,,,,,,,,
945933571,15.0,28,9,0.0,0.0,0.0,,2014.0,2015/3/27,0.0,,,,,,,,,,,
945933571,15.0,28,9,0.0,0.0,0.0,,2016.0,2018/9/10,11.0,,,,,,,,,,,
945933571,15.0,28,9,0.0,0.0,0.0,,2015.0,2018/6/3,11.0,,,,,,,,,,,
954239726,10.0,3,11,0.0,0.0,0.0,,,,,,,,,,,,,,,
493673299,10.0,3,11,3.0,0.0,0.0,,2013.0,2015/10/13,0.0,,,,,,,,,,,
889838085,10.0,5,14,10.0,0.0,0.0,,2015.0,2016/10/19,0.0,22.37183758,5.991275542,0.330785496,6.086104979,4.969087343,,,,,,
889838085,10.0,5,14,10.0,0.0,0.0,,2015.0,2016/10/19,0.0,16.66831617,5.337827159,-0.7445887859999999,5.010510174,6.354718967,,,,,,
889838085,10.0,5,14,10.0,0.0,0.0,,2013.0,2014/12/19,0.0,22.37183758,5.991275542,0.330785496,6.086104979,4.969087343,,,,,,
889838085,10.0,5,14,10.0,0.0,0.0,,2013.0,2014/12/19,0.0,16.66831617,5.337827159,-0.7445887859999999,5.010510174,6.354718967,,,,,,
889838085,10.0,5,14,10.0,0.0,0.0,,2014.0,2015/4/11,0.0,22.37183758,5.991275542,0.330785496,6.086104979,4.969087343,,,,,,
889838085,10.0,5,14,10.0,0.0,0.0,,2014.0,2015/4/11,0.0,16.66831617,5.337827159,-0.7445887859999999,5.010510174,6.354718967,,,,,,
327183771,10.0,3,11,100.0,0.0,0.0,,,,,,,,,,,,,2.4840753528872455,-79.14128456456774,2.0
327183771,10.0,3,11,100.0,0.0,0.0,,,,,,,,,,,,,1.9667713148823296,-19.499896898197893,2.0
950966820,10.0,5,11,0.0,0.0,0.0,,2014.0,,11.0,,,,,,,,,,,
950966820,10.0,5,11,0.0,0.0,0.0,,2015.0,,11.0,,,,,,,,,,,
950966820,10.0,5,11,0.0,0.0,0.0,,2016.0,,11.0,,,,,,,,,,,
488028099,10.0,29,9,0.0,0.0,0.0,,2017.0,,18.0,,,,,,,,,,,
488028099,10.0,29,9,0.0,0.0,0.0,,2015.0,,11.0,,,,,,,,,,,
488028099,10.0,29,9,0.0,0.0,0.0,,2016.0,,18.0,,,,,,,,,,,
488028099,10.0,29,9,0.0,0.0,0.0,,2014.0,2015/2/23,0.0,,,,,,,,,,,
488028099,10.0,29,9,0.0,0.0,0.0,,2018.0,2019/6/5,11.0,,,,,,,,,,,
612621778,10.0,5,11,10.0,0.0,0.0,,,,,,,,,,,,,,,
690756846,10.0,3,11,500.0,0.4,0.0,,2013.0,2015/10/5,0.0,,,,,,,,,,,
690756846,10.0,3,11,500.0,0.4,0.0,,2014.0,2015/9/5,0.0,,,,,,,,,,,
559790998,10.0,6,9,1000.0,0.0,0.0,,2015.0,2016/1/14,0.0,386991.4328,-1.007080479,-8168.315694,-36437.27859,-0.41270576,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2015.0,2016/1/14,0.0,384292.747,-0.08915498599999999,11325.73283,-39325.78873,-0.25497584,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2017.0,2018/10/3,11.0,386991.4328,-1.007080479,-8168.315694,-36437.27859,-0.41270576,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2017.0,2018/10/3,11.0,384292.747,-0.08915498599999999,11325.73283,-39325.78873,-0.25497584,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2014.0,2015/2/22,0.0,386991.4328,-1.007080479,-8168.315694,-36437.27859,-0.41270576,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2014.0,2015/2/22,0.0,384292.747,-0.08915498599999999,11325.73283,-39325.78873,-0.25497584,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2013.0,2014/4/14,0.0,386991.4328,-1.007080479,-8168.315694,-36437.27859,-0.41270576,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2013.0,2014/4/14,0.0,384292.747,-0.08915498599999999,11325.73283,-39325.78873,-0.25497584,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2016.0,2017/3/16,11.0,386991.4328,-1.007080479,-8168.315694,-36437.27859,-0.41270576,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2016.0,2017/3/16,11.0,384292.747,-0.08915498599999999,11325.73283,-39325.78873,-0.25497584,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2018.0,2019/3/16,11.0,386991.4328,-1.007080479,-8168.315694,-36437.27859,-0.41270576,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
559790998,10.0,6,9,1000.0,0.0,0.0,,2018.0,2019/3/16,11.0,384292.747,-0.08915498599999999,11325.73283,-39325.78873,-0.25497584,,2016.0,4.0,2.8223748915012266,-99.72862480535886,2.0
568861818,10.0,3,11,0.0,0.0,0.0,,,,,,,,,,,,,,,
182638287,10.0,3,11,0.0,0.0,0.0,,2015.0,2017/11/13,11.0,49.75117121,10.07434411,4.501995516,31.43112985,11.16995665,,,,,,
182638287,10.0,3,11,0.0,0.0,0.0,,2014.0,2015/2/20,0.0,49.75117121,10.07434411,4.501995516,31.43112985,11.16995665,,,,,,
182638287,10.0,3,11,0.0,0.0,0.0,,2016.0,2017/12/13,11.0,49.75117121,10.07434411,4.501995516,31.43112985,11.16995665,,,,,,
828356001,10.0,3,11,200.0,0.0,0.0,,2013.0,2015/7/22,0.0,,,,,,,2013.0,1.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2013.0,2015/7/22,0.0,,,,,,,2016.0,4.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2017.0,2018/6/13,11.0,,,,,,,2013.0,1.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2017.0,2018/6/13,11.0,,,,,,,2016.0,4.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2015.0,2016/11/14,0.0,,,,,,,2013.0,1.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2015.0,2016/11/14,0.0,,,,,,,2016.0,4.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2016.0,2017/2/16,11.0,,,,,,,2013.0,1.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2016.0,2017/2/16,11.0,,,,,,,2016.0,4.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2014.0,2015/10/15,0.0,,,,,,,2013.0,1.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2014.0,2015/10/15,0.0,,,,,,,2016.0,4.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2018.0,2019/2/8,13.0,,,,,,,2013.0,1.0,-39.92035954144906,-21.57814311233441,4.0
828356001,10.0,3,11,200.0,0.0,0.0,,2018.0,2019/2/8,13.0,,,,,,,2016.0,4.0,-39.92035954144906,-21.57814311233441,4.0
214259216,10.0,5,11,0.0,0.0,0.0,,2014.0,2015/6/21,0.0,,,,,,,2015.0,3.0,,,
815767942,10.0,5,11,10.0,0.0,0.0,,,,,,,,,,,,,,,
118080722,10.0,3,11,1500.0,0.0,0.0,,2013.0,2015/1/10,0.0,1500.376483,-1.149962979,1.511900466,1500.761586,-2.045837686,,,,,,
118080722,10.0,3,11,1500.0,0.0,0.0,,2013.0,2015/1/10,0.0,1500.82847,-2.097572902,-0.214371157,1499.798061,0.453102139,,,,,,
118080722,10.0,3,11,1500.0,0.0,0.0,,2014.0,2015/12/10,0.0,1500.376483,-1.149962979,1.511900466,1500.761586,-2.045837686,,,,,,
118080722,10.0,3,11,1500.0,0.0,0.0,,2014.0,2015/12/10,0.0,1500.82847,-2.097572902,-0.214371157,1499.798061,0.453102139,,,,,,
923590000,10.0,3,11,3.0,0.0,0.0,,2017.0,2018/5/25,9.0,-1.228819101,-1.165378129,1.21660956,-1.130164596,-0.666655142,,,,,,
923590000,10.0,3,11,3.0,0.0,0.0,,2017.0,2018/5/25,9.0,-0.485721175,-1.651781523,1.737904004,-0.6968713870000001,-0.048263759,,,,,,
923590000,10.0,3,11,3.0,0.0,0.0,,2017.0,2018/5/25,9.0,-1.332736515,-0.170084158,2.439598953,-0.485888695,-0.418339808,,,,,,
923590000,10.0,3,11,3.0,0.0,0.0,,2016.0,2018/3/23,9.0,-1.228819101,-1.165378129,1.21660956,-1.130164596,-0.666655142,,,,,,
923590000,10.0,3,11,3.0,0.0,0.0,,2016.0,2018/3/23,9.0,-0.485721175,-1.651781523,1.737904004,-0.6968713870000001,-0.048263759,,,,,,
923590000,10.0,3,11,3.0,0.0,0.0,,2016.0,2018/3/23,9.0,-1.332736515,-0.170084158,2.439598953,-0.485888695,-0.418339808,,,,,,
